Tags,java,android,swing,eclipse,spring,hibernate,arrays,multithreading,xml,jsp,string,servlets,maven,java-ee,mysql,spring-mvc,json,regex,tomcat,jpa,jdbc,javascript,arraylist,web-services,sql,generics,netbeans,sockets,user-interface,jar,html,jsf,database,file,google-app-engine,gwt,junit,exception,algorithm,rest,class,performance,applet,image,jtable,c#,jframe,collections,c++,methods,oop,linux,nullpointerexception,jaxb,parsing,oracle,concurrency,php,jpanel,jboss,object,ant,date,selenium,javafx,jvm,list,struts2,hashmap,sorting,awt,http,inheritance,reflection,hadoop,windows,loops,unit-testing,sqlite,design-patterns,serialization,security,intellij-idea,file-io,logging,swt,apache,annotations,jersey,jquery,scala,libgdx,osx,encryption,spring-security,log4j,python,jni,soap,interface,io,for-loop,recursion,jackson,web-applications,ssl,jsf-2,jbutton,android-layout,playframework,graphics,ajax,glassfish,eclipse-plugin,enums,selenium-webdriver,networking,c,if-statement,apache-poi,listview,pdf,mongodb,android-activity,math,android-fragments,api,data-structures,excel,android-intent,orm,constructor,validation,ejb,debugging,classpath,audio,static,map,layout,testing,garbage-collection,design,java.util.scanner,groovy,exception-handling,primefaces,random,variables,java-8,jsoup,memory,url,linked-list,gson,session,postgresql,jasper-reports,actionlistener,jetty,lucene,timer,jms,android-asynctask,jstl,classloader,jax-rs,maven-2,javafx-2,.net,jax-ws,jlabel,casting,email,struts,datetime,jtextfield,gradle,itext,java-me,multidimensional-array,opengl,while-loop,caching,inputstream,dependency-injection,javamail,csv,cxf,xml-parsing,properties,mockito,google-maps,rmi,osgi,wsdl,search,encoding,button,split
exception-handling,0.9973953,0.99892515,0.9991928,0.99931824,0.9970455,0.9990035,0.99923885,0.9977813,0.99964255,0.99908316,0.9997674,0.99844855,0.99967897,0.99807125,0.9988912,0.9952913,0.9993624,1,0.9991872,0.9989499,0.9979037,0.9995855,0.9989892,0.9983513,0.9987982,0.99952024,0.99864,0.9990886,0.99928796,0.99957234,0.9998896,0.9993288,0.99977607,0.9989654,0.9996491,0.99917305,0.996283,0.92192775,1,0.99765086,0.9992587,0.99860656,0.9991105,0.9998669,0.99972683,0.9982177,0.99972486,0.99944544,0.99857366,0.99914116,0.99852896,0.99970055,0.9956299,0.9993976,0.9992391,0.999237,0.9986181,1,1,0.9989071,0.99937105,0.9998427,1,0.99904794,0.9995209,0.9977557,0.9998381,0.99788857,0.9998379,1,0.99966717,0.99949884,0.99899566,0.9983188,0.999832,1,0.9991517,0.997265,0.9998277,0.99739,0.9996493,0.999296,0.999647,0.9965404,0.9937281,0.9998162,0.9998156,0.99925596,0.998484,0.999432,0.99904305,1,1,1,0.99902135,0.99764705,0.99940884,0.998419,0.9986119,0.99821216,0.9968172,0.9989858,0.99918485,0.9995926,0.99938524,1,0.9987588,1,0.99958444,0.99958056,0.9993705,0.9997894,0.99957865,0.99978936,0.9995786,0.9983119,0.9993601,0.9993576,0.9991333,1,0.9997824,1,1,0.99955684,1,1,0.99933153,1,1,0.9995483,1,0.99773395,0.9965738,0.99863136,0.99817353,0.9997715,1,0.9993108,1,1,0.99860495,1,0.9938852,0.99501896,0.9997631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
primefaces,0.9974249,1,1,0.9993997,0.997608,0.99738723,0.99995244,0.99995077,0.9997444,0.9992441,0.99994177,0.99931693,0.9985837,0.99033517,0.9988893,0.9997197,0.99985814,1,0.9982959,0.9984965,0.99951607,0.99263966,0.99966264,0.99973947,0.9997223,0.9998077,0.99853927,0.99989855,0.9996942,0.99989283,0.997225,0.8251021,0.9996632,0.99988484,0.99823797,0.9997632,0.9997603,0.9992744,0.9998779,1,1,0.9992381,0.99974525,0.9998664,1,1,0.999862,1,1,0.9998565,1,1,0.9987939,1,1,0.9996938,1,1,1,0.9981179,1,1,0.9993671,0.9988848,1,1,0.99983746,1,0.99951154,0.999504,1,1,1,1,1,0.99983007,0.99982977,1,1,1,0.99947166,0.99964666,0.9994682,0.9998177,1,1,1,0.99962646,0.99980986,0.99426496,1,1,0.9998047,0.9998038,0.9990167,1,0.9998021,1,1,1,0.99980074,1,0.9997953,1,0.99773103,1,0.84035635,1,1,1,1,0.97461486,0.9944669,1,0.9997883,0.9995764,1,1,0.9997823,0.9989104,1,0.9984503,1,1,1,1,1,1,0.9995493,1,1,1,0.99609375,0.99885345,1,1,1,1,1,0.9995331,0.99976647,1,0.99976486,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
random,0.99743724,0.9982989,0.9990542,0.99948144,0.99994385,0.99992335,0.9862921,0.9990135,0.99979544,0.999892,0.99390495,0.9998758,0.9999357,0.9999311,0.9998612,1,0.99978703,0.9997058,0.99985194,0.99984974,1,0.99950117,0.9939723,1,0.99953663,1,0.99961054,0.9998985,0.99867225,1,0.99977833,0.99988776,0.99966276,0.998152,1,1,0.99915963,0.9996369,0.9888779,1,0.99726504,0.9982182,0.9991067,0.99799037,0.9997256,0.99862313,0.9988933,0.9983266,0.99899715,0.994218,0.9992613,0.999699,0.9996983,0.99984866,0.9993882,0.9998467,0.9992288,0.9993826,0.99907047,1,0.99810064,1,0.9998416,0.99904275,0.9995183,0.9995173,0.99607843,1,0.9978765,0.99717844,0.99966526,0.999664,1,0.99983114,1,0.9996595,0.99157494,0.99897015,0.9996533,0.9998254,0.99982363,0.9952,1,0.99945194,0.9998155,1,0.99981445,1,1,1,0.99865097,0.998641,0.9994126,0.99881935,1,1,0.99920636,1,1,0.9996005,0.9998003,0.99301416,0.9989737,1,1,1,1,0.99916303,1,0.9995775,0.9991545,1,1,1,0.99702126,0.99936306,1,0.99762315,0.9956188,1,1,1,0.99955535,0.99955344,0.98318565,1,1,0.998201,1,0.9993171,1,0.999316,0.9997705,1,0.9993105,1,0.99953896,0.99884176,0.9985994,0.9997661,0.99812424,1,1,0.9992857,0.99928313,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variables,0.9974459,0.9981698,0.9984817,0.99836034,0.9998596,1,0.9957909,0.99851894,0.9989246,0.998594,0.9941973,0.9996893,0.99987125,0.9997931,0.99972224,0.9997193,1,0.9994847,0.9999259,1,0.9995154,0.99841774,0.9988165,0.9997391,0.9987936,0.99951833,0.99902505,0.9996951,0.99856895,1,0.999112,0.99966294,0.99977505,0.99861354,0.9998825,0.9998814,0.99963975,0.9984233,0.99975526,0.999876,0.9779328,0.9971946,0.998978,0.9993304,0.99972534,0.9997247,0.9983375,1,0.99899614,0.9786953,0.9958451,0.9998494,0.9987908,0.99984854,0.99816036,0.9998465,0.9998457,0.99876314,0.99906945,0.999843,0.9899361,0.9998417,0.9995241,0.99936134,0.999196,0.99935555,0.99902135,0.9995103,0.9990199,0.99950266,0.9991618,1,0.99594253,0.9972886,0.99983084,0.9993179,0.9896516,0.9998283,0.99982643,0.9998252,1,0.9998228,0.9994666,0.9994513,1,1,1,0.99962527,1,1,0.9996144,0.9998058,1,0.9996062,1,0.9996054,1,1,1,0.9969922,1,0.99071974,0.9987664,1,0.99958676,0.9997925,1,0.99727064,1,1,0.99894136,1,1,0.99978757,0.9989366,0.99978745,1,0.99848646,0.9902955,1,1,1,1,0.99888116,0.99820626,1,0.99955034,0.9997751,1,0.999316,1,0.99264365,0.99908006,1,0.9960739,0.99907666,1,0.9803875,0.9995328,0.9997657,0.999531,0.99882185,0.9992915,0.9976111,1,0.9992816,1,0.9956385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java-8,0.9974681,0.99990815,0.9995862,0.99792117,0.9992407,0.9995393,0.9989501,0.9986166,0.99974394,0.99972963,0.9993579,0.9998756,0.99864507,0.9995856,0.99986094,0.9996487,0.9996444,0.9995578,0.9991093,0.99917144,0.9995147,0.99841535,0.9994077,0.9997387,0.9997214,0.9929092,0.9979468,0.9997964,0.9993861,0.9995696,0.99988884,0.9997749,0.9998873,0.9993058,0.9998822,0.99988115,0.99987966,0.99890655,0.9992639,0.99975145,0.9995023,0.99629015,0.998206,0.99986583,1,0.99848,1,0.9931073,1,0.99971145,0.99911016,0.9989418,0.9993941,0.9992401,0.99892473,0.9992301,0.99596083,1,1,0.9998426,1,0.9992056,0.99728954,0.99983996,0.98727155,0.99627227,0.997214,0.9998363,0.998853,0.9980017,0.999832,0.9998313,0.9984777,0.99608576,0.9998303,0.9982877,0.999486,0.9996555,1,0.9994737,0.9982257,0.99964446,0.9948029,0.99944943,0.9996292,1,0.99962705,0.99546915,0.99961716,0.9998086,0.99728525,1,0.9964476,0.9994071,1,0.99960405,0.99960136,0.9998003,0.9997996,0.992317,0.9993977,0.9989735,0.9989684,0.99958766,0.99979264,0.99854046,1,0.9997898,1,0.99936277,0.9997876,1,0.9993599,1,0.9980769,1,1,1,1,1,0.999559,1,1,1,0.99977523,1,0.99954855,0.9995483,1,1,0.9997709,0.99908257,1,0.99976903,0.99884367,0.99953663,0.9995363,0.99790114,0.99599814,1,0.99976456,0.9971557,0.99928844,1,0.9980746,0.99855596,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jsoup,0.9975064,0.99659944,0.999862,0.9990155,1,1,0.99961793,0.99955505,0.9981504,0.9995667,0.998654,0.9997507,0.9998063,0.99951553,0.9993727,0.9999296,0.99893004,0.99748313,0.99985135,1,0.99991894,0.99429053,0.9990665,0.99982536,1,1,0.99921644,0.9996936,0.9998974,0.99946016,0.94170403,0.99988705,0.9996606,0.9995356,0.99929047,0.99964195,0.99987924,0.99816936,0.9998769,1,0.99925035,0.99923164,0.9996146,0.9983808,0.99972343,1,0.9998607,0.9998597,1,0.99971014,0.9998511,0.9996965,0.99923897,1,0.96571517,0.9998454,0.999689,0.9990656,1,0.9998418,1,0.99984044,0.9996803,0.9979049,0.99983805,0.9998377,0.99934256,1,0.99950624,1,0.9998311,0.9952308,1,0.99982953,0.99965876,0.9998281,0.9998278,0.99982685,1,1,1,0.9996425,0.9998207,0.9998155,0.9994405,1,0.9998125,1,1,0.99671686,0.999416,1,0.9998021,1,1,1,0.9997995,1,0.99979836,1,1,0.9993804,0.999585,0.999585,0.9995825,0.9987411,1,0.9997884,0.99957657,1,1,0.9995706,1,1,1,0.9993554,0.99869424,1,0.9995582,0.999337,0.99888915,0.9993266,1,1,1,1,0.99954534,0.9997726,0.9997713,0.9997695,1,1,0.9993023,1,0.9997673,0.9992997,1,1,0.9997638,1,1,0.9995236,1,1,0.9995157,1,1,0.9997558,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
memory,0.9975224,0.99838996,0.9995464,0.9985769,0.9996341,0.9994231,0.9964524,0.99732274,0.9993838,0.9997832,0.99694943,0.9995009,0.9996768,0.9991684,0.99972105,1,0.99985737,1,0.9963411,0.99984896,0.99918807,0.99991643,0.99881023,0.99956274,0.9998135,1,0.99852794,0.9995909,0.99958897,0.99880993,1,0.9998869,0.99829835,0.9975536,0.99976325,0.9995218,0.999637,0.9989007,0.9985187,0.99987507,0.99698985,0.9831878,0.99896985,0.99715793,0.9995844,0.9976346,0.99930197,0.9977459,0.99520695,0.9991283,0.9991043,0.9923407,0.9995426,1,0.99938166,0.99937993,0.9989083,0.9996881,1,0.9980943,0.99130017,0.9987194,0.9995194,0.9996776,0.9988627,0.9627193,0.99934113,1,0.996692,0.99899447,0.9996614,1,0.9996596,0.9998292,0.99811614,0.9965434,0.9982717,1,0.9994735,0.9994696,0.99910665,0.99892414,0.99946064,0.99870396,0.9992521,0.9994377,0.999624,1,1,1,0.9982415,0.9988196,0.99821144,0.9982036,1,1,0.998591,0.99615854,0.9993932,0.9997975,0.9977683,0.9995859,0.998959,1,0.9995814,1,1,0.9997878,0.9995754,0.99935675,0.9995712,1,0.9987069,0.9997847,0.9991381,1,0.9995639,0.9962662,1,0.99889135,0.99933183,1,0.99954844,0.99954647,0.99977297,1,0.9988592,0.9970272,0.9983923,1,0.9997685,0.99976844,1,0.9997667,0.99836373,1,0.99882793,0.9964606,0.99595624,1,0.99952406,0.9742773,0.9992809,0.9987891,0.9997572,0.99975705,1,0.9990194,0.99704725,0.9995069,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
url,0.99752367,0.9976891,0.9991319,0.9996446,0.99842185,0.99988467,0.9997133,0.9996042,0.9980976,0.9953182,0.9960658,0.9955525,0.99961215,0.9982658,0.99930227,0.9973861,0.9969953,0.9955453,0.9979123,1,0.999188,0.99706596,0.99932045,0.99807304,0.9999068,1,0.9997059,0.9980535,0.9996917,0.99696475,0.99359334,0.9985274,0.99920654,0.98978513,0.9988149,0.99784434,0.999758,0.9979212,0.99963003,0.99598545,0.9982461,0.99935865,0.99819565,0.9932056,0.9994457,0.9995833,0.9995812,1,1,0.9994189,1,0.99984795,0.99893194,0.9996941,0.9936246,0.9993799,0.9998442,0.9971853,0.99921703,0.9993655,0.9996804,0.9998401,0.9995193,0.99935484,0.99902517,0.99967456,0.9995058,0.99436337,0.99934006,0.99966496,0.99983066,0.9779437,1,0.9998292,1,0.9982744,0.9998274,1,0.9998245,0.9994695,1,0.99766564,1,0.9990744,1,0.9994376,0.99849397,0.9998104,0.99767846,0.9988406,0.9980453,1,1,0.9982032,0.99880093,1,0.9997989,1,0.99878544,1,0.995117,1,1,1,0.9981132,0.99789387,0.9987315,0.99978775,1,0.99828255,1,0.9980591,1,0.99978465,1,0.99956906,0.9947403,1,0.99977845,1,0.9997773,0.9993245,1,1,1,0.99977225,0.9981731,0.9997719,0.99954104,0.99884284,1,0.9995367,0.99695975,1,1,0.99929744,0.9974172,0.99976474,0.99976295,1,0.99952394,1,0.9995206,0.9992736,0.999271,0.999757,0.99975556,0.99975497,0.999509,0.9995068,0.9929965,0.99975073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linked-list,0.99752617,0.99974275,0.99970424,0.9995078,0.99997187,1,0.995151,0.99915856,0.9999487,0.9998916,0.99847674,0.99981284,1,0.9998615,0.9998605,1,1,0.9999261,1,1,1,1,0.9931612,1,0.9999067,0.99532753,1,1,0.99948597,1,1,0.9998869,0.9998867,0.9994184,0.99988157,0.99988043,0.9996369,0.99865556,0.9911681,1,0.99749184,0.9975578,1,0.999865,0.9984737,0.99902695,1,0.9907749,0.99913156,0.995038,0.998356,1,0.9944811,1,0.99984545,1,0.9995322,0.999844,1,1,0.9938907,1,0.9998398,1,1,0.9998373,0.96734697,1,0.9951939,0.9872773,0.9996612,1,0.9988069,1,1,1,0.9970568,0.9998264,1,1,0.99856913,1,1,0.9983321,0.999813,1,1,1,1,1,0.9998048,1,1,1,1,1,1,1,1,0.99918914,0.99878323,0.9970924,0.98414373,1,1,1,1,0.9997877,0.99978757,1,1,1,1,0.9997846,1,1,1,0.99846494,0.9997784,1,1,1,1,1,1,1,0.999087,0.9594017,1,1,1,0.9976782,1,1,0.99929893,0.9997658,1,0.9992936,0.99809974,1,0.9997619,0.9966427,0.99952036,0.9987882,1,1,1,0.9985272,0.99901694,1,1,0.99725,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gson,0.99755454,0.99594104,0.99996054,0.9996717,0.99954927,0.9993069,0.99817914,0.99980193,0.9996916,0.99962,0.99900323,0.9985613,0.9996763,0.9994447,0.99979043,0.99908155,0.88725454,0.9997037,0.99992543,0.99977297,0.9999187,0.9975651,0.9978687,0.99859625,1,0.993943,0.9998035,0.9996924,1,0.9997832,0.999888,0.9998866,0.9997728,0.9998834,0.99869233,0.9991603,1,0.99901986,1,0.99723476,0.9987439,0.99935657,0.99948347,1,0.999861,0.9997213,1,0.99816257,1,1,0.99895084,1,0.99892783,0.99938565,0.9845645,1,0.99984354,0.9985891,1,1,0.9979106,1,0.9980667,1,0.999837,1,0.9971817,0.99933743,0.99734396,0.99949527,1,0.99931693,0.9989735,0.99759245,1,1,0.9996533,0.99965125,0.99982375,0.9992894,0.9721659,0.99945986,1,0.9994423,1,1,0.99962217,0.99885607,0.997862,0.99805677,0.9998039,1,1,0.99939877,1,0.99979925,0.9989887,1,0.99979675,0.9991853,0.9987775,1,0.99937224,0.9877223,1,1,1,1,0.999573,0.9991374,1,0.9971788,1,1,0.9980477,1,1,1,1,1,0.9995521,1,0.9974966,1,1,1,0.9972414,1,0.9997693,0.9995348,0.9997671,0.999534,1,1,1,0.99952894,1,0.9995266,0.99617136,1,1,1,0.9992764,1,0.9995111,0.9995109,1,1,1,0.99950373,0.99924964,0.99949825,0.9994981,0.999749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
session,0.99756813,0.9994576,0.9999211,0.9997811,0.99307996,0.99145895,1,0.998909,0.99964,0.9847875,0.99988276,0.976588,0.9999352,0.9919524,0.99895036,0.9918097,0.9999285,1,0.98738384,0.99916637,0.9992671,0.9961286,0.99948883,0.99806696,0.99953204,0.99980557,0.99960643,0.9992811,1,1,0.9984277,0.99164,0.99851936,1,0.9923335,0.9973526,0.9992705,0.99914134,1,0.99723095,0.99987435,0.9993557,0.9985762,1,1,0.99944156,1,1,1,0.999854,1,0.9993881,0.99954003,1,0.99968916,0.9989081,0.99921596,0.99653816,1,0.9959981,0.999196,1,0.9998389,0.9988638,0.99967337,0.9993451,0.99966866,0.9872355,0.9996682,0.9998315,0.99982965,0.9929408,0.99982876,1,1,0.9998266,1,0.9996506,0.9996468,0.9994661,0.99801946,0.99456125,0.99981904,1,0.99905837,1,0.9977238,1,0.99883246,0.99707603,0.9992135,1,1,0.99939746,0.9888189,0.99979883,0.99979746,1,0.99898064,1,1,1,1,0.9997904,0.98956114,0.99830294,0.9961555,1,1,0.99631476,1,0.9958615,0.99607927,1,0.9997829,0.999131,1,1,0.99932975,1,1,0.9997731,1,1,1,1,0.99931,1,1,0.9997668,0.99789476,1,0.9990586,0.996695,0.99976456,1,1,0.9997628,0.9992825,1,0.9995198,0.99975896,0.9995164,1,1,0.99975485,0.9987657,0.99975276,0.99851227,1,0.9997493,0.9992451,0.99949676,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
postgresql,0.9975768,0.9997978,0.9998619,0.99915105,0.99510247,0.97880626,0.9993293,0.999405,0.9991249,0.99885815,0.99970675,0.998497,0.99811727,0.9979818,0.9974057,0.9986553,0.999284,0.9998517,0.9972305,0.98445797,0.9641562,0.9997483,0.99965906,0.9995611,0.9723932,0.9999027,0.99852157,1,1,0.9994568,0.9997755,0.9988621,0.98416,0.9995325,0.99964297,0.9990381,0.9992699,0.9986488,0.9997521,0.99861616,0.99962264,0.99819213,0.9997412,0.99932075,0.9997212,1,1,0.99985856,0.9998545,1,1,0.99723756,0.9992323,1,0.9996888,0.9971844,0.9993722,0.99968594,1,0.99679744,0.9998391,0.9991943,0.9974131,1,0.999673,0.99983615,0.9998342,0.99950165,1,0.9993249,1,1,1,1,0.99948305,0.9993053,0.99965215,0.9996502,0.9994694,0.99910873,0.9992798,0.99927735,0.99909353,0.999627,0.99962306,1,0.9994312,0.9990436,0.9996106,0.9990259,0.99802876,1,0.99979985,0.9993966,0.99939567,0.99939543,0.9991881,1,1,1,0.99979573,0.9997911,1,0.9997901,0.9995775,0.9995756,0.99978685,1,1,0.9954368,1,0.9995653,0.9934383,0.9997827,0.99869424,1,0.99955964,0.999779,1,0.9997763,1,0.9997727,0.9990874,1,1,1,0.99976975,1,0.99907255,1,0.9945933,1,1,0.9995284,1,0.999527,1,1,1,1,0.99903756,0.99975854,0.9997579,1,0.999509,0.99901694,0.9992585,1,1,0.9997508,1,0.99899143,1,1,0.99949265,0.99923664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jasper-reports,0.9976373,0.9999908,0.9989918,0.99958885,0.99796474,0.99911195,0.999952,0.99990064,0.99829555,0.99743396,0.99976474,0.9973587,0.9987633,0.9986741,0.9986649,0.9978678,0.9997127,0.99992555,0.99819875,0.9994674,0.99926376,0.99957865,0.9998289,0.99955916,0.99764353,1,0.9963275,1,1,0.9990166,0.9989834,0.99839723,0.9990835,0.99941224,0.9998803,0.99915344,1,0.9988881,1,0.9996206,1,0.99870116,0.9989574,0.998083,0.9994385,0.99985933,0.99971724,0.99971503,0.99985343,1,1,0.9987649,0.9996907,0.9998449,1,0.99795246,0.99984187,0.99841547,1,0.99855,1,0.9991879,0.9985349,1,1,0.9995044,0.99966556,0.9956288,0.999665,0.9996598,0.99965596,0.9998273,1,0.99982643,1,0.9996498,0.99982464,0.99964714,0.99928623,0.9996405,0.99981844,0.9998178,1,1,0.9998098,1,0.99846745,0.99980706,1,0.9998035,1,1,1,0.99959385,1,0.999593,0.99959016,0.9997947,0.99979395,1,0.99917406,1,1,1,0.9970041,0.9995712,0.99870634,1,1,1,1,1,0.9984602,1,1,1,1,1,0.99977386,0.9984145,1,0.9824643,0.99861497,1,1,1,1,1,0.99410796,1,1,1,0.9997617,0.9995229,1,0.99928194,1,1,0.9997577,0.99927026,0.9997567,1,0.9995098,1,0.99575955,0.9992539,0.9987484,1,0.9997489,0.9994953,0.9997457,1,1,1,1,0.99974245,0.9992256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actionlistener,0.9976397,0.99989885,0.9718573,0.9996437,0.9999718,1,0.9985582,0.9990552,1,0.9999455,0.9994115,1,1,0.9999303,0.9997894,0.9999291,1,0.9998511,1,1,0.9994274,1,0.99854314,1,0.99962366,1,0.9986133,1,0.982371,0.9998908,1,0.9990846,0.99965644,0.99917674,1,0.9998791,1,0.99876404,1,1,0.99708086,1,0.9969958,0.99876815,0.99250674,1,0.98112935,1,1,0.99734354,0.99848485,1,0.9956515,1,0.9998432,1,0.9990503,1,0.9877833,1,0.9991884,1,0.9998374,1,0.99934024,1,0.99983275,1,0.99966496,0.9998298,0.9760437,1,0.9991345,0.9998264,1,1,0.99929786,1,1,0.9994605,0.9998184,0.9998177,1,0.9988694,1,0.9996184,1,1,1,0.99980336,1,0.9997997,0.9993931,1,1,1,1,1,1,0.9985531,0.99958706,0.9983083,1,1,1,1,0.9993533,0.8957686,0.99978334,1,0.99714786,1,1,1,0.99956024,1,1,1,0.99750566,1,1,1,1,1,1,1,1,1,1,1,1,0.99857783,0.99904555,1,0.9997613,1,0.9997605,0.99831367,1,0.9992699,0.9997566,1,0.9985272,0.99975234,1,0.9995025,0.99924904,0.99874467,0.99520445,0.9997476,0.9997456,1,0.9997447,0.999489,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jetty,0.9976459,0.9998621,0.9999605,0.9965075,0.99589187,0.9994595,0.999952,0.99950284,0.9991224,0.99606216,1,0.9854205,0.98708826,0.99748355,0.9993677,0.996511,0.99892133,0.99985105,0.99275196,0.9996194,0.9989356,0.9984806,1,0.9974361,0.99981177,1,0.9992077,0.9993799,1,0.99781036,0.999435,0.9993132,0.9997709,0.9997648,0.9968761,0.99635875,0.9980373,0.999382,1,0.9949135,0.9997467,0.9990903,1,0.9998632,1,1,1,1,1,1,1,0.9972136,0.99907064,0.9993786,0.99984306,0.99984264,0.999525,0.9990488,1,0.99903274,1,0.99820966,1,0.9996723,1,0.9986757,1,0.999497,0.99983233,1,1,0.9898743,1,1,0.999652,0.9987717,1,0.9984082,0.9998214,0.99946004,0.9998182,0.9968899,0.9970637,1,0.9956015,1,0.9973113,0.9990333,0.98258257,0.99921227,0.99840605,0.9997995,0.998987,0.99959326,0.9989808,0.996935,1,0.9995887,0.99917406,0.99979335,1,1,1,0.99851096,0.99029124,0.9867334,0.9997843,1,1,0.999781,1,0.9980168,0.99911934,0.9995599,0.99955976,1,0.9988847,0.99977624,1,1,1,1,0.99930686,1,1,1,1,1,1,1,1,1,1,0.9997611,0.99856424,0.99759847,1,1,0.99951446,1,0.9973125,0.99902034,1,1,0.9990037,0.999751,1,1,1,0.99949443,1,0.9987209,0.9979513,1,0.99974275,0.9966356,0.9989653,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lucene,0.99764836,0.99989885,0.99992096,0.9995339,0.9992093,0.99616486,0.999952,0.9994033,0.9992773,0.9997275,0.99982345,0.9996233,0.99941427,0.99895287,0.99838233,0.99950296,0.99964064,0.9988817,0.9988742,0.99969554,0.9998364,0.9996627,0.99991435,1,0.99962336,1,0.9991084,1,0.99989617,0.9991251,0.9994349,0.99988556,0.9983934,0.99952936,0.9994006,0.999758,0.9996325,0.9993819,0.998625,0.99987346,1,0.9960887,0.99986964,1,0.9998595,0.99788344,1,0.99985737,0.99985325,1,1,0.99891794,0.9996903,1,0.99937177,0.99937,0.99920785,0.9984132,1,0.99967766,1,0.9995122,0.9995114,1,1,0.9995036,1,1,0.99932885,0.99623865,1,1,0.9998268,1,0.99860626,0.99947375,0.99982435,0.99946976,1,1,0.99945426,0.999635,0.9996338,0.99962294,0.9998095,1,0.98934937,0.9998067,1,1,0.9984054,1,0.99918944,0.9995931,1,0.99979615,0.99794364,1,1,1,0.99979323,1,1,1,1,1,1,1,1,0.9997809,1,0.99977994,1,1,1,1,0.999777,1,1,0.9997733,1,0.99907815,0.99861205,1,1,1,0.9978957,1,0.99976516,1,1,0.9997629,1,0.999761,1,0.9978381,1,0.999759,1,1,0.99975616,1,0.9997544,1,0.9995019,1,1,0.99974877,1,1,1,0.9994885,1,1,1,1,0.9987057,0.9997381,1,0.9989496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
timer,0.99766564,0.9964843,0.98917556,0.999369,0.9995764,1,0.999327,0.9904102,0.9996385,0.9996182,0.99982333,0.9995601,1,0.9972702,0.99978906,0.99978685,0.9998562,0.99992543,0.9996246,0.9998476,0.9996723,0.99915534,0.9995712,0.99991167,0.9998115,1,0.998511,0.9984456,0.99445957,1,0.9997737,0.9995414,0.9996556,0.99988216,0.99963987,0.9989083,0.99938625,0.99913293,0.9996247,0.9998732,0.9992381,0.9977833,0.99829954,0.9986271,0.9985905,0.9998589,0.99558467,1,1,0.99837327,0.9992406,0.9996904,0.99860185,1,1,0.9996844,0.9953778,0.9993645,0.994553,0.99903023,0.9998372,1,0.998202,1,0.99917233,1,0.99966425,0.9998319,0.9998319,0.9994875,0.99722993,1,1,1,1,0.9998242,0.9954015,0.99982285,1,0.99963903,0.9996353,1,0.9998164,1,1,0.9990416,1,0.9998062,1,1,0.9998004,0.9969746,0.9997969,0.999796,1,1,0.9993822,1,1,1,1,0.9989387,0.9995736,0.99978685,0.99978554,1,0.9997836,0.996289,1,1,0.9958067,1,0.99800926,1,1,1,0.99910474,1,0.9990901,1,0.99954283,0.999769,1,0.9983679,0.9995336,1,0.9997659,1,1,0.9990492,1,0.99976206,1,0.99275535,0.9987992,1,0.99879515,0.99975824,0.99975634,1,0.9997553,1,0.9997536,0.999502,1,0.99975,1,0.9956962,0.9987358,0.9994924,0.99974424,0.9997434,0.99974334,1,1,0.99974096,1,1,0.98613703,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
